Unnamed: 0,Airline Name,Overall_Rating,Type Of Traveller,Seat Type,Route,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Value For Money,Recommended
14728,Meridiana,n,,Economy Class,,,,,1,,1,1,no
14729,Meridiana,6,,Economy Class,,,,,1,,1,4,yes
14730,Meridiana,1,,Economy Class,,,,,1,,1,1,no
14731,Meridiana,n,,Economy Class,,,,,1,,1,1,no
14732,Meridiana,n,,Economy Class,,,,,1,,1,1,no
14733,Meridiana,3,,Economy Class,,,,,1,,1,1,no
14734,Meridiana,9,,Economy Class,,,,,1,,1,4,yes
14735,Meridiana,n,,Economy Class,,,,,1,,1,1,no
14736,Meridiana,9,,Economy Class,,,,,1,,1,4,yes
14737,Meridiana,2,,Business Class,,,,,1,,1,1,no
14738,Meridiana,n,,Economy Class,,,,,1,,1,1,no
14739,Meridiana,n,,Economy Class,,,,,1,,1,1,no
14740,Meridiana,6,,Economy Class,,,,,1,,1,4,no
14741,Meridiana,n,,Economy Class,,,,,1,,1,1,no
14742,Meridiana,6,,Economy Class,,,,,1,,1,1,yes
14743,Meridiana,1,,Economy Class,,,,,1,,1,4,yes
14744,Meridiana,3,,Economy Class,,,,,1,,1,4,no
14745,Meridiana,n,,Economy Class,,,,,1,,1,1,no
14746,Meridiana,6,,Economy Class,,,,,1,,1,4,yes
14747,Mihin Lanka,7,Family Leisure,Economy Class,CCU to CMB,Oct-16,4,4,2,4,1,3,yes
14748,Mihin Lanka,6,Family Leisure,Economy Class,MLE to CMB,Oct-16,4,4,1,4,1,4,no
14749,Mihin Lanka,1,Business,Business Class,MCT to IXM via CMB,Jul-16,1,1,1,1,1,2,no
14750,Mihin Lanka,3,Solo Leisure,Economy Class,CMB to MCT,Mar-16,1,1,3,1,1,4,no
14751,Mihin Lanka,5,Solo Leisure,Economy Class,MAA to CMB,Dec-15,2,1,1,4,1,4,no
14752,Mihin Lanka,7,Solo Leisure,Economy Class,Muscat to Colombo,Dec-15,4,5,1,1,1,4,yes
14753,Mokulele Airlines,1,Family Leisure,Economy Class,Hilo to Kahului ,Mar-23,2,1,1,1,1,2,no
14754,Mokulele Airlines,2,Couple Leisure,Economy Class,Lanai to Honolulu,Jan-23,1,1,1,3,1,2,no
14755,Mokulele Airlines,9,,Economy Class,,,4,4,0,,0,4,yes
14756,Mokulele Airlines,1,,Economy Class,,,3,1,1,,1,1,no
14757,Mokulele Airlines,2,,Economy Class,,,3,3,2,,0,2,no
14758,Mokulele Airlines,5,,Economy Class,,,3,3,0,,0,3,no
14759,Mokulele Airlines,1,,Economy Class,,,2,2,1,,1,1,no
14760,Mokulele Airlines,n,,Economy Class,,,3,4,0,,0,1,no
14761,Mokulele Airlines,1,,Economy Class,,,3,3,1,,1,1,no
14762,Mokulele Airlines,2,,Economy Class,,,3,2,0,,0,2,no
14763,Mokulele Airlines,2,,Economy Class,,,,,1,,1,1,no
14764,Mokulele Airlines,n,,Economy Class,,,,,1,,1,1,no
14765,Mokulele Airlines,n,,Economy Class,,,,,1,,1,1,no
14766,Moldavian Airlines,9,,Economy Class,,,,,1,,1,4,yes
14767,Moldavian Airlines,9,,,,,,,1,,1,,no
14768,Moldavian Airlines,8,,,,,,,1,,1,,no
14769,Moldavian Airlines,7,,,,,,,1,,1,,no
14770,Moldavian Airlines,n,,,,,,,1,,1,,no
14771,Monarch Airlines,7,Couple Leisure,Economy Class,Gatwick to Venice Marco Polo,Sep-17,5,4,1,5,1,4,yes
14772,Monarch Airlines,3,Family Leisure,Economy Class,Malaga to Birmingham,Aug-17,1,4,1,2,1,1,no
14773,Monarch Airlines,3,Family Leisure,Economy Class,Lanzarote to Gatwick,Aug-17,1,1,1,2,1,1,no
14774,Monarch Airlines,2,Couple Leisure,Economy Class,Las Palmas to Gatwick,Aug-17,2,3,1,2,1,1,no
14775,Monarch Airlines,7,Family Leisure,Economy Class,Gatwick to Lanzarote,Jul-17,1,3,1,4,1,4,yes
14776,Monarch Airlines,1,Solo Leisure,Economy Class,Alicante to Manchester,Jun-17,2,2,1,1,1,1,no
14777,Monarch Airlines,5,Solo Leisure,Economy Class,London Luton to Porto,Jun-17,4,2,5,1,1,4,yes
14778,Monarch Airlines,8,Couple Leisure,Economy Class,Birmingham to Funchal,Jun-17,3,4,1,4,1,4,yes
14779,Monarch Airlines,5,Family Leisure,Economy Class,Almeria to Manchester,May-17,1,4,1,3,1,3,no
14780,Monarch Airlines,9,Couple Leisure,Economy Class,Alicante to Gatwick,May-17,5,5,1,5,1,5,yes
14781,Monarch Airlines,8,Solo Leisure,Economy Class,Manchester to Porto,May-17,4,5,5,4,1,5,yes
14782,Monarch Airlines,2,Couple Leisure,Economy Class,Birmingham to Fuerteventura,May-17,1,3,3,1,1,2,no
14783,Monarch Airlines,4,Couple Leisure,Economy Class,Manchester to Palma,May-17,1,4,2,1,1,2,no
14784,Monarch Airlines,1,Solo Leisure,Economy Class,Faro to Gatwick,May-17,3,4,1,1,1,2,no
14785,Monarch Airlines,5,Couple Leisure,Economy Class,Birmingham to Rome FCO,May-17,3,4,3,2,1,4,yes
14786,Monarch Airlines,8,Business,Economy Class,Gatwick to Tenerife South,May-17,3,5,2,5,1,4,yes
14787,Monarch Airlines,1,Family Leisure,Economy Class,Gatwick to Tenerife,Apr-17,5,5,5,5,1,5,yes
14788,Monarch Airlines,8,Couple Leisure,Economy Class,Las Palmas to London Gatwick,Mar-17,4,5,1,5,1,5,yes
14789,Monarch Airlines,1,Family Leisure,Economy Class,Tenerife to London,Mar-17,1,1,1,1,1,1,no
14790,Monarch Airlines,8,Couple Leisure,Economy Class,Luton to Rome,Feb-17,4,4,4,4,1,5,yes
14791,Monarch Airlines,1,Couple Leisure,Economy Class,Manchester to Tenerife South,Jan-17,5,5,4,4,1,5,yes
14792,Monarch Airlines,1,Couple Leisure,Economy Class,LGW to ALC,Sep-16,5,5,5,5,1,5,yes
14793,Monarch Airlines,9,Couple Leisure,Economy Class,LGW to TFS,Oct-16,5,5,5,4,1,4,yes
14794,Monarch Airlines,1,Family Leisure,Economy Class,LBA to PMI ,Aug-16,1,2,2,3,1,2,no
14795,Monarch Airlines,1,Couple Leisure,Economy Class,MAN to LIS,Jul-16,1,2,1,1,1,1,no
14796,Monarch Airlines,1,Family Leisure,Economy Class,LGW to TFS,May-16,4,5,1,5,1,5,yes
14797,Monarch Airlines,1,Couple Leisure,Economy Class,PMI to BHX,Jul-16,2,3,2,1,1,1,no
14798,Monarch Airlines,9,Couple Leisure,Economy Class,VRN to LGW,Jul-16,4,5,4,4,1,4,yes
14799,Monarch Airlines,9,Solo Leisure,Economy Class,PVK to LGW,Jun-16,5,3,5,5,1,4,yes
14800,Monarch Airlines,2,Couple Leisure,Economy Class,NAP to LTN,Jun-16,2,2,1,1,1,1,no
14801,Monarch Airlines,3,Couple Leisure,Economy Class,LGW to DLM,May-16,2,2,1,3,1,3,no
14802,Monarch Airlines,3,Solo Leisure,Economy Class,LGW to TFS,Nov-15,2,3,2,1,2,2,no
14803,Monarch Airlines,1,Couple Leisure,Economy Class,LGW to LPA,May-16,4,5,1,5,1,5,yes
14804,Monarch Airlines,1,Couple Leisure,Economy Class,MAN to PVK,May-16,5,5,5,5,1,5,yes
14805,Monarch Airlines,1,Solo Leisure,Economy Class,BHX to NCE,May-16,,,1,1,1,1,no
14806,Monarch Airlines,3,Solo Leisure,Economy Class,LGW to AGP,May-16,4,3,3,1,1,3,no
14807,Monarch Airlines,6,Couple Leisure,Economy Class,LGW to FAO,May-16,4,4,1,5,1,4,yes
14808,Monarch Airlines,3,Solo Leisure,Economy Class,ALC to LGW,May-16,1,3,2,3,1,1,no
14809,Monarch Airlines,1,Solo Leisure,Economy Class,LGW to AGP,Apr-16,1,2,1,3,1,1,no
14810,Monarch Airlines,4,Couple Leisure,Economy Class,BHX to AGP,Mar-16,1,2,2,4,1,3,no
14811,Monarch Airlines,7,Couple Leisure,Economy Class,MAN to TFS,Feb-16,1,4,3,4,1,3,yes
14812,Monarch Airlines,4,Couple Leisure,Economy Class,MAN to FUE,Jan-16,1,4,1,2,1,3,yes
14813,Monarch Airlines,1,Couple Leisure,Economy Class,TSF to BHX,Jan-16,5,5,4,4,1,5,yes
14814,Monarch Airlines,9,Solo Leisure,Economy Class,Rome to Luton,Dec-15,4,5,4,3,1,5,yes
14815,Monarch Airlines,1,Couple Leisure,Economy Class,Alicante to Manchester,Nov-15,1,1,1,1,1,1,no
14816,Monarch Airlines,1,Couple Leisure,Economy Class,SSH to BHX,Nov-15,4,5,5,5,1,5,yes
14817,Monarch Airlines,4,Solo Leisure,Economy Class,LGW to SSH,Oct-15,2,2,1,4,1,1,no
14818,Monarch Airlines,9,Couple Leisure,Economy Class,Birmingham to Dalaman,Oct-15,5,5,4,4,1,5,yes
14819,Monarch Airlines,8,Couple Leisure,Economy Class,Gatwick to Venice,Oct-15,5,5,4,2,1,5,yes
14820,Monarch Airlines,1,Couple Leisure,Economy Class,Gatwick to Alicante,Oct-15,5,5,1,5,1,5,yes
14821,Monarch Airlines,9,Couple Leisure,Economy Class,Leeds Bradford to Barcelona,Sep-15,4,5,4,4,1,5,yes
14822,Monarch Airlines,1,Couple Leisure,Economy Class,Palma to Luton,Oct-15,1,1,1,1,1,1,no
14823,Monarch Airlines,8,Couple Leisure,Economy Class,Manchester to Sharm,Oct-15,3,3,3,4,1,4,yes
14824,Monarch Airlines,2,Couple Leisure,Economy Class,Luton to Faro,Sep-15,1,1,1,2,1,1,no
14825,Monarch Airlines,2,Couple Leisure,Economy Class,Birmingham to Las Palmas,Sep-15,1,3,1,1,1,2,no
14826,Monarch Airlines,5,Solo Leisure,Economy Class,ALC to LGW,Sep-15,4,4,3,4,1,4,yes
14827,Monarch Airlines,1,Solo Leisure,Economy Class,LGW to ALC,Aug-15,4,5,5,4,1,5,yes
14828,Monarch Airlines,5,Family Leisure,Economy Class,Manchester to Orlando,Oct-14,3,4,2,3,2,3,no
14829,Monarch Airlines,1,Family Leisure,Economy Class,Birmingham to Alicante,Oct-14,5,5,4,3,2,5,yes
14830,Monarch Airlines,2,Family Leisure,Economy Class,Luton to Dalaman,Aug-15,1,2,1,1,1,2,no
14831,Monarch Airlines,8,Business,Economy Class,Gatwick to Paphos,Sep-15,4,4,1,3,1,5,yes
14832,Monarch Airlines,5,Family Leisure,Economy Class,Gatwick to Sharm El Sheikh,Sep-15,3,4,2,2,1,3,no
14833,Monarch Airlines,8,Family Leisure,Economy Class,Birmingham to Rome,Aug-15,5,4,3,3,1,4,yes
14834,Monarch Airlines,3,Family Leisure,Economy Class,Birmingham to Dalman,Jul-15,1,3,2,4,1,2,no
14835,Monarch Airlines,8,Family Leisure,Economy Class,Manchester to Palma,Jul-15,4,5,3,5,1,4,yes
14836,Monarch Airlines,9,Family Leisure,Economy Class,Gatwick to Malaga,Jul-15,4,4,3,4,1,3,yes
14837,Monarch Airlines,5,Family Leisure,Economy Class,Manchester to Tenerife,Jul-15,1,3,1,2,1,3,no
14838,Monarch Airlines,9,Couple Leisure,Economy Class,Gatwick to Funchal,Jul-15,4,5,5,4,1,5,yes
14839,Monarch Airlines,1,Family Leisure,Economy Class,Manchester to Alicante,Jun-15,4,5,5,5,1,5,yes
14840,Monarch Airlines,1,Family Leisure,Economy Class,Alicante to Manchester,Jun-15,1,1,1,3,1,1,no
14841,Monarch Airlines,9,Couple Leisure,Economy Class,BHX to ACE,Jun-15,3,4,5,3,1,4,yes
14842,Monarch Airlines,1,Solo Leisure,Economy Class,Rome to London,Jul-15,1,1,1,1,1,2,no
14843,Monarch Airlines,8,Couple Leisure,Economy Class,Manchester to Faro,Jul-15,4,5,1,4,1,4,yes
14844,Monarch Airlines,1,Solo Leisure,Economy Class,,,1,2,1,,1,1,no
14845,Monarch Airlines,7,,,,,5,3,3,,1,4,yes
14846,Monarch Airlines,8,,Economy Class,,,4,4,3,,3,4,yes
14847,Monarch Airlines,1,,,,,5,5,5,,0,5,yes
14848,Monarch Airlines,8,,Economy Class,,,5,4,3,,1,4,yes
14849,Monarch Airlines,1,,,,,5,5,3,,0,5,yes
14850,Monarch Airlines,1,,,,,4,5,4,,0,5,yes
14851,Monarch Airlines,n,,Economy Class,,,1,2,2,,1,1,no
14852,Monarch Airlines,7,,,,,3,4,3,,0,5,yes
14853,Monarch Airlines,2,,Economy Class,,,2,4,3,,0,3,no
14854,Monarch Airlines,1,,,,,4,5,4,,3,4,yes
14855,Monarch Airlines,7,,Economy Class,,,4,5,0,,3,4,yes
14856,Monarch Airlines,1,,Economy Class,,,5,5,4,,0,5,yes
14857,Monarch Airlines,n,,Economy Class,,,3,2,0,,0,1,no
14858,Monarch Airlines,1,,Economy Class,,,3,5,4,,0,4,yes
14859,Monarch Airlines,1,,Economy Class,,,5,4,5,,0,5,yes
14860,Monarch Airlines,8,,Economy Class,,,4,5,4,,3,4,yes
14861,Monarch Airlines,8,,Economy Class,,,4,4,3,,0,4,yes
14862,Monarch Airlines,n,,Economy Class,,,3,1,2,,1,1,no
14863,Monarch Airlines,1,,Economy Class,,,4,5,5,,0,5,yes
14864,Monarch Airlines,1,,Economy Class,,,1,3,2,,1,2,no
14865,Monarch Airlines,7,,Economy Class,,,2,4,3,,0,4,yes
14866,Monarch Airlines,1,,Economy Class,,,5,5,1,,0,5,yes
14867,Monarch Airlines,9,,Economy Class,,,4,4,4,,0,4,yes
14868,Monarch Airlines,1,,Economy Class,,,4,5,3,,1,5,yes
14869,Monarch Airlines,4,,,,,2,1,0,,0,0,no
14870,Monarch Airlines,1,,Economy Class,,,4,5,4,,0,5,yes
14871,Montenegro Airlines,1,Couple Leisure,Economy Class,Paris to Tivat,Sep-18,2,1,1,1,1,1,no
14872,Montenegro Airlines,1,Family Leisure,Economy Class,Podgorica to Vienna,Mar-19,1,1,1,1,1,1,no
14873,Montenegro Airlines,7,Solo Leisure,Economy Class,Stansted to Tivat,Aug-18,3,3,2,3,1,4,yes
14874,Montenegro Airlines,1,Couple Leisure,Economy Class,Gatwick to Tivat,Oct-15,3,2,3,1,1,1,no
14875,Montenegro Airlines,8,Solo Leisure,Economy Class,Vienna to Podgorica,Aug-15,4,4,4,2,2,5,yes
14876,Montenegro Airlines,8,Family Leisure,Economy Class,CPH to TGD,Jun-15,4,4,1,3,1,3,yes
14877,Montenegro Airlines,6,,Economy Class,,,4,2,3,,0,4,yes
14878,Montenegro Airlines,9,,Economy Class,,,,,1,,1,4,yes
14879,Montenegro Airlines,8,,Economy Class,,,,,1,,1,4,no
14880,Montenegro Airlines,7,,Economy Class,,,,,1,,1,4,yes
14881,Montenegro Airlines,8,,Economy Class,,,,,1,,1,4,yes
14882,Montenegro Airlines,1,,,,,,,1,,1,,no
14883,Montenegro Airlines,1,,,,,,,1,,1,,no
14884,Montenegro Airlines,2,,,,,,,1,,1,,no
14885,Montenegro Airlines,4,,,,,,,1,,1,,no
14886,Montenegro Airlines,4,,,,,,,1,,1,,no
14887,Montenegro Airlines,3,,,,,,,1,,1,,no
14888,Montenegro Airlines,n,,,,,,,1,,1,,no
14889,Montenegro Airlines,n,,,,,,,1,,1,,no
14890,Motor Sich Airlines,1,Solo Leisure,Economy Class,Kyiv to Odessa,Jul-19,5,5,4,5,1,5,yes
14891,Motor Sich Airlines,1,Solo Leisure,Economy Class,Odessa to Lviv via Kiev,Aug-19,2,2,1,1,1,2,no
14892,Motor Sich Airlines,8,Solo Leisure,Economy Class,Minsk to Zaporizhzhia,Feb-19,1,4,3,5,1,5,yes
14893,Myanmar Airways,7,Couple Leisure,Economy Class,Bangkok Suvarnabhumi to Yangon,Dec-18,2,4,3,4,2,2,yes
14894,Myanmar Airways,1,Family Leisure,Economy Class,Bangkok to Yangon,May-18,4,5,4,5,1,5,yes
14895,Myanmar Airways,6,Solo Leisure,Economy Class,Bangkok to Yangon,May-18,3,4,3,3,2,3,yes
14896,Myanmar Airways,9,Solo Leisure,Economy Class,Mandalay to Yangon ,Mar-17,5,5,4,5,1,5,yes
14897,Myanmar Airways,9,Business,Business Class,BKK to MDL,Nov-16,5,5,5,5,1,5,yes
14898,Myanmar Airways,9,Family Leisure,Economy Class,Yangon to Bangkok,Jun-15,4,5,3,3,1,4,yes
14899,Myanmar Airways,n,,Economy Class,,,0,0,0,,0,0,no
14900,Myanmar Airways,8,,Economy Class,,,0,0,0,,0,0,yes
14901,Myanmar Airways,5,,Economy Class,,,3,4,3,,1,4,yes
14902,Myanmar Airways,7,,Economy Class,,,4,4,3,,1,4,yes
14903,Myanmar Airways,7,,Economy Class,,,,,1,,1,4,yes
14904,Myanmar Airways,9,,Economy Class,,,,,1,,1,4,yes
14905,Myanmar Airways,7,,Economy Class,,,,,1,,1,4,yes
14906,Myanmar Airways,n,,Economy Class,,,,,1,,1,1,no
14907,Myanmar Airways,8,,Economy Class,,,,,1,,1,4,yes
14908,Myanmar Airways,8,,Economy Class,,,,,1,,1,4,yes
14909,Myanmar Airways,8,,Economy Class,,,,,1,,1,4,yes
14910,Myanmar Airways,8,,Economy Class,,,,,1,,1,4,yes
14911,Myanmar Airways,5,,Economy Class,,,,,1,,1,4,yes
14912,Myanmar Airways,7,,Economy Class,,,,,1,,1,4,yes
14913,Myanmar Airways,8,,Economy Class,,,,,1,,1,4,yes
14914,Myanmar Airways,6,,,,,,,1,,1,,no
14915,Myanmar Airways,n,,,,,,,1,,1,,no
14916,Myanmar Airways,n,,,,,,,1,,1,,no
14917,Myanmar Airways,n,,,,,,,1,,1,,no
14918,Myanmar Airways,n,,,,,,,1,,1,,no
14919,Myanmar Airways,n,,,,,,,1,,1,,no
14920,Myanmar National Airlines,1,Solo Leisure,Economy Class,Singapore to Thandwe via Yangon,May-19,4,5,5,4,1,4,yes
14921,Myanmar National Airlines,8,Couple Leisure,Economy Class,Yangon to Heho,Dec-18,5,3,4,2,1,4,yes
14922,Myanmar National Airlines,1,Couple Leisure,Economy Class,Loikaw to Yangon,Dec-18,5,5,5,5,1,5,yes
14923,Myanmar National Airlines,1,Business,Economy Class,Yangon to Mandalay,Aug-18,3,3,1,1,1,1,no
14924,Myanmar National Airlines,9,Family Leisure,Economy Class,Yangon to Mandalay ,Jun-18,4,5,4,5,1,4,yes
14925,Myanmar National Airlines,8,Solo Leisure,Economy Class,Heho to Yangon,Nov-17,4,5,3,3,1,4,yes
14926,Myanmar National Airlines,1,Solo Leisure,Business Class,Yangon to Mandalay,Nov-17,5,5,5,5,5,5,yes
14927,Myanmar National Airlines,1,Solo Leisure,Economy Class,Singapore to Yangon,Mar-17,5,5,5,5,5,5,yes
14928,Myanmar National Airlines,1,Solo Leisure,Economy Class,Bankgok to Mandalay,Dec-16,4,5,4,4,1,3,yes
14929,Myanmar National Airlines,8,Couple Leisure,Economy Class,SNW to RNG,Feb-17,4,5,4,2,1,2,yes
14930,Myanmar National Airlines,7,Solo Leisure,Economy Class,SIN to RGN,Aug-16,4,4,3,4,4,5,yes
14931,NAM Air,2,Solo Leisure,Economy Class,Tambolaka to Denpassar,Jan-23,1,1,1,3,1,1,no
14932,NAM Air,7,Solo Leisure,Economy Class,Jakarta to Denpasar,Jul-22,3,4,3,5,1,4,yes
14933,NAM Air,4,Solo Leisure,Economy Class,Denpasar to Yogyakarta,Dec-19,2,3,1,3,1,1,no
14934,NAM Air,1,Solo Leisure,Economy Class,Labuan Bajo to Denpasar,Aug-19,1,1,1,1,1,1,no
14935,NAM Air,1,Solo Leisure,Economy Class,Labuan Bajo to Denpasar,Aug-19,1,1,1,1,1,1,no
14936,NAM Air,6,Business,Economy Class,Yogyakarta to Pontianak,Jul-19,2,3,2,4,1,1,yes
14937,NAM Air,7,Solo Leisure,Economy Class,Pontianak to Yogyakarta,Aug-18,3,3,2,3,1,5,yes
14938,NAM Air,8,Business,Economy Class,Yogyakarta to Pontianak ,Jul-18,3,4,3,4,1,5,yes
14939,NAM Air,7,Solo Leisure,Business Class,Sorong to Jakarta,Jun-18,3,5,1,5,1,5,yes
14940,NAM Air,1,Couple Leisure,Economy Class,Belitung to Bangka,Mar-18,2,2,1,1,1,1,no
14941,NAM Air,1,Business,Economy Class,Semarang to Bandung,Feb-18,1,1,1,1,1,2,no
14942,NAM Air,8,Family Leisure,Economy Class,Jakarta to Jambi,Jul-17,4,4,3,4,1,5,yes
14943,NAM Air,1,Solo Leisure,Economy Class,Denpasar to Surabaya,Jun-17,1,1,2,2,1,1,no
14944,Nature Air,1,Couple Leisure,Economy Class,San Jose to Drake Airstrip,Mar-18,,,1,,1,1,no
14945,Nature Air,1,Solo Leisure,Economy Class,San Jose to Bocas del Torro,Feb-18,,,1,,1,1,no
14946,Nature Air,1,Couple Leisure,Economy Class,San Jose to Bocas del Torro,Feb-18,,,1,1,1,1,no
14947,Nature Air,1,Couple Leisure,Economy Class,San Jose  to Golfito,Feb-18,,,1,1,1,1,no
14948,Nature Air,1,Solo Leisure,Economy Class,San Jose to Santa Teresa,Jan-18,1,1,1,1,1,1,no
14949,Nature Air,1,Couple Leisure,Economy Class,San Jose to Drake bay,Feb-18,,,1,1,1,1,no
14950,Nature Air,1,Family Leisure,Economy Class,Tambor to San Jose,Jan-18,,,1,,1,1,no
14951,Nature Air,1,Couple Leisure,Economy Class,Bahia Drake to San Jose,Jan-18,,,1,,1,1,no
14952,Nature Air,1,Family Leisure,Economy Class,San Jose to Tambor,Feb-18,,,1,1,1,1,no
14953,Nature Air,1,Couple Leisure,Economy Class,Tamarindo to San Jose,Feb-18,,,1,1,1,1,no
14954,Nature Air,1,Family Leisure,Economy Class,San Jose to Golfito,Dec-17,3,3,1,1,1,1,no
14955,Nature Air,1,Couple Leisure,Economy Class,San Jose to Drake Bay,Dec-17,5,4,1,4,1,4,yes
14956,Nature Air,8,Couple Leisure,Economy Class,Puerto Jimenez to San Jose,Nov-17,4,4,1,5,1,4,yes
14957,Nature Air,1,Couple Leisure,Economy Class,Quepos to San Jose,Jul-17,1,1,1,1,1,1,no
14958,Nature Air,2,Couple Leisure,Economy Class,San Jose to Palma Sur,Feb-17,4,4,1,1,1,2,no
14959,Nature Air,2,Couple Leisure,Economy Class,San Jose to Drakes Bay,Feb-17,3,3,1,4,1,1,no
14960,Nauru Airlines,9,Business,Economy Class,Nauru to Brisbane via Honiara,Dec-18,5,5,5,5,1,4,yes
14961,Nauru Airlines,9,Solo Leisure,Economy Class,Nauru to Pohnpei,Oct-18,4,5,3,4,1,4,yes
14962,Nepal Airlines,1,Couple Leisure,Economy Class,Kathmandu to Dubai,Jul-23,1,4,4,1,1,1,no
14963,Nepal Airlines,1,Family Leisure,Economy Class,Bangkok to Kathmandu,Aug-22,5,5,5,4,5,5,yes
14964,Nepal Airlines,9,Couple Leisure,Economy Class,Bangkok to Kathmandu,Jun-23,4,5,5,5,4,5,yes
14965,Nepal Airlines,9,Couple Leisure,Economy Class,Kathmandu to Bangkok,Jan-23,5,5,5,4,4,5,yes
14966,Nepal Airlines,9,Couple Leisure,Economy Class,Bangkok to Kathmandu,Feb-23,5,5,5,5,1,5,yes
14967,Nepal Airlines,8,Solo Leisure,Economy Class,Delhi to Kathmandu,Oct-22,3,4,4,4,2,4,yes
14968,Nepal Airlines,7,Solo Leisure,Economy Class,Kathmandu to Dubai,Mar-21,3,4,3,4,3,3,yes
14969,Nepal Airlines,6,Family Leisure,Economy Class,Hong Kong to Kathmandu,Aug-19,4,5,5,5,2,4,yes
14970,Nepal Airlines,1,Business,Economy Class,Kathmandu to Delhi,Dec-19,1,1,1,1,1,1,no
14971,Nepal Airlines,1,Family Leisure,Economy Class,Kathmandu to Hong Kong,Oct-19,1,1,3,1,1,1,no
14972,Nepal Airlines,4,Business,Economy Class,Banglore to Kathmandu,Oct-19,2,2,3,2,2,3,no
14973,Nepal Airlines,2,Family Leisure,Economy Class,Kathmandu to Mumbai ,Jun-19,4,4,4,1,1,2,no
14974,Nepal Airlines,2,Solo Leisure,Economy Class,Kathmandu to New Delhi,Mar-19,3,3,1,1,1,1,no
14975,Nepal Airlines,8,Couple Leisure,Economy Class,Bengaluru to Kathmandu,Mar-19,4,5,5,5,1,4,yes
14976,Nepal Airlines,1,Family Leisure,Economy Class,Delhi to Kathmandu,Nov-18,3,3,2,1,1,3,no
14977,Nepal Airlines,1,Couple Leisure,Economy Class,Kathmandu to Bangkok,Nov-18,3,3,2,1,1,1,no
14978,Nepal Airlines,7,Family Leisure,Economy Class,Kathmandu to Delhi,Aug-18,4,4,2,3,4,3,yes
14979,Nepal Airlines,7,Family Leisure,Economy Class,Kathmandu to Mumbai,Jan-18,4,4,3,4,1,3,yes
14980,Nepal Airlines,1,Business,Economy Class,Doha to Kathmandu,Jun-17,2,1,1,1,1,1,no
14981,Nepal Airlines,9,Solo Leisure,Economy Class,Kathmandu to Delhi,Jul-17,5,5,5,4,2,5,yes
14982,Nepal Airlines,7,Solo Leisure,Economy Class,Delhi to Kathmandu,May-17,3,3,4,3,1,4,yes
14983,Nepal Airlines,8,Family Leisure,Economy Class,Kathmandu to Delhi,Sep-16,3,3,4,4,2,4,yes
14984,Nepal Airlines,8,Couple Leisure,Business Class,Dubai to Kathmandu,Jan-17,4,5,5,5,2,5,yes
14985,Nepal Airlines,8,Business,Economy Class,BOM to KTM,Sep-16,4,5,4,5,2,4,yes
14986,Nepal Airlines,4,Solo Leisure,Economy Class,DEL to KTM,Aug-16,4,1,2,2,1,4,no
14987,Nepal Airlines,8,Solo Leisure,Economy Class,BLR to KTM,Mar-16,4,4,3,4,1,5,yes
14988,Nepal Airlines,9,Solo Leisure,Economy Class,BLR to KTM,Jun-16,5,5,5,5,1,5,yes
14989,Nepal Airlines,7,Solo Leisure,Economy Class,KTM to BLR,Aug-15,3,5,5,3,1,4,yes
14990,Nepal Airlines,8,Solo Leisure,Economy Class,Bangalore to Kathmandu,Dec-15,4,5,4,1,2,5,yes
14991,Nepal Airlines,8,Business,Economy Class,DEL to KTM,Dec-15,4,4,4,4,3,5,yes
14992,Nepal Airlines,6,Family Leisure,Economy Class,Bangkok to Kathmandu,Sep-15,3,4,4,3,1,4,yes
14993,Nepal Airlines,6,Business,Economy Class,Delhi to Kathmandu,Aug-15,2,3,4,3,2,4,yes
14994,Nepal Airlines,4,Family Leisure,Economy Class,Kathmandu to Bangkok,Jun-15,2,3,2,2,2,3,yes
14995,NextJet,3,,Economy Class,,,1,2,4,,0,1,no
14996,NIKI,1,Couple Leisure,Economy Class,Vienna to Karpathos,Oct-17,4,5,1,5,1,5,yes
14997,NIKI,1,Family Leisure,Economy Class,Innsbruck to Palma,Apr-17,1,1,1,1,1,1,no
14998,NIKI,1,Solo Leisure,Economy Class,Berlin Tegel to Vienna,Feb-17,5,5,5,5,4,4,yes
14999,NIKI,7,Solo Leisure,Economy Class,CDG to VIE,Sep-16,4,5,3,4,1,4,yes
15000,NIKI,1,Family Leisure,Economy Class,VIE to AUH,Nov-16,3,4,2,1,1,2,no
15001,NIKI,5,Business,Economy Class,VIE to FCO,Oct-16,4,3,3,4,1,1,no
15002,NIKI,1,Couple Leisure,Economy Class,VLC to VIE,Aug-16,4,5,5,5,1,5,yes
15003,NIKI,1,Family Leisure,Economy Class,ALC to VIE,Aug-16,1,1,2,1,1,1,no
15004,NIKI,9,Couple Leisure,Economy Class,VIE to ALC,Jun-16,3,4,4,4,2,5,yes
15005,NIKI,8,Business,Economy Class,LIN to VIE,Mar-16,4,3,3,3,1,4,yes
15006,NIKI,9,Family Leisure,Economy Class,SZG to MAN,Feb-16,3,5,5,1,1,5,yes
15007,NIKI,9,Couple Leisure,Economy Class,DUS to VIE,Jan-16,5,5,5,5,1,5,yes
15008,NIKI,8,,Economy Class,,,0,0,0,,0,0,yes
15009,NIKI,4,,Economy Class,,,0,0,0,,0,0,no
